property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/5186625214,,,SOLD,PropertyType.SINGLE_FAMILY,2337  Gladwyne Pl,,Charlotte,NC,28269,3,2,1,,2017,,,,160000,2017-10-31,4792,,35.285826,-80.827862,2,,,,
https://www.realtor.com/realestateandhomes-detail/5981948998,CHNC,3323929,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,1514  Kee Ct,Unit 1002E,Charlotte,NC,28203,4,3,1,2034,2017,,453770,2019-06-10,453770,2017-10-30,,223,35.217089,-80.858346,3,149,2,http://ap.rdcpix.com/305873314/dbfd4e449f733b3f9ff4277ab76de1c7l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/305873314/dbfd4e449f733b3f9ff4277ab76de1c7l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/633526299/dbfd4e449f733b3f9ff4277ab76de1c7l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/51698202/dbfd4e449f733b3f9ff4277ab76de1c7l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1753529682/dbfd4e449f733b3f9ff4277ab76de1c7l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1262316964/dbfd4e449f733b3f9ff4277ab76de1c7l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1762157206/dbfd4e449f733b3f9ff4277ab76de1c7l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1461215531/dbfd4e449f733b3f9ff4277ab76de1c7l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1945297860/dbfd4e449f733b3f9ff4277ab76de1c7l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1551427977/dbfd4e449f733b3f9ff4277ab76de1c7l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/974944284/dbfd4e449f733b3f9ff4277ab76de1c7l-m9od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5308493926,,,SOLD,PropertyType.TOWNHOMES,1530  Kee Ct,,Charlotte,NC,28203,3,2,2,,2017,,,,489500,2017-10-30,1176,,35.216883,-80.858481,3,,,,
https://www.realtor.com/realestateandhomes-detail/6367197925,CHNC,3303950,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,505 E 6th St,Unit 303,Charlotte,NC,28202,1,1,,815,2006,,215000,2019-06-10,213000,2017-10-30,,261,35.225217,-80.836289,1,201,1,,
https://www.realtor.com/realestateandhomes-detail/5979861160,CHNC,3290014,SOLD,PropertyType.SINGLE_FAMILY,2235  Springdale Ave,,Charlotte,NC,28203,5,4,1,4357,2017,,1325000,2019-06-10,1295000,2017-10-30,10237,297,35.201578,-80.855808,3,,2,,
https://www.realtor.com/realestateandhomes-detail/5375911106,CHNC,3321009,SOLD,PropertyType.SINGLE_FAMILY,2916  Sunset Dr,,Charlotte,NC,28209,4,3,,2863,1950,,696500,2019-06-10,720000,2017-10-30,12632,251,35.193686,-80.855958,2,,,http://ap.rdcpix.com/948733643/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/948733643/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/393027896/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1414127269/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1424037483/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1637785692/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1078000357/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1522865093/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2051367514/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/619394704/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/999690948/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/892271114/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1324063935/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1637729028/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1101045615/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1742402478/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1511468130/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/727600949/0c22f1ccd708e7a0d99fd2aaaf0c2f2fl-m16od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6951478772,CHNC,3314925,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,2506  Cranbrook Ln,,Charlotte,NC,28207,2,2,,979,1986,,189500,2019-06-10,183000,2017-10-30,,187,35.201972,-80.814948,,199,,http://ap.rdcpix.com/395010758/9c37a15a920fe13591c689d26a28c5a0l-w0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/395010758/9c37a15a920fe13591c689d26a28c5a0l-w0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/442384865/9c37a15a920fe13591c689d26a28c5a0l-w1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1212203695/9c37a15a920fe13591c689d26a28c5a0l-w10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2136452370/9c37a15a920fe13591c689d26a28c5a0l-w11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/948520397/9c37a15a920fe13591c689d26a28c5a0l-w12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/821605530/9c37a15a920fe13591c689d26a28c5a0l-w13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/53843641/9c37a15a920fe13591c689d26a28c5a0l-w14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/869438749/9c37a15a920fe13591c689d26a28c5a0l-w15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2065919236/9c37a15a920fe13591c689d26a28c5a0l-w16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/489295937/9c37a15a920fe13591c689d26a28c5a0l-w17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1064315558/9c37a15a920fe13591c689d26a28c5a0l-w18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1628800421/9c37a15a920fe13591c689d26a28c5a0l-w19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/360844768/9c37a15a920fe13591c689d26a28c5a0l-w2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1603040260/9c37a15a920fe13591c689d26a28c5a0l-w20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1575069131/9c37a15a920fe13591c689d26a28c5a0l-w3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/174891713/9c37a15a920fe13591c689d26a28c5a0l-w4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/814631598/9c37a15a920fe13591c689d26a28c5a0l-w5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1001674003/9c37a15a920fe13591c689d26a28c5a0l-w6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1875754350/9c37a15a920fe13591c689d26a28c5a0l-w7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1817859504/9c37a15a920fe13591c689d26a28c5a0l-w8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/35550314/9c37a15a920fe13591c689d26a28c5a0l-w9od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6658550430,,,SOLD,PropertyType.CONDO,1929  Queens Rd,,Charlotte,NC,28207,3,3,1,1936,1985,,,,780000,2017-10-30,,403,35.188588,-80.829511,3,,,,
https://www.realtor.com/realestateandhomes-detail/6674277881,CHNC,3276445,SOLD,PropertyType.SINGLE_FAMILY,2121  Queens Rd,,Charlotte,NC,28207,5,4,1,4281,1960,,1699000,2019-06-10,1660000,2017-10-30,26136,388,35.183895,-80.830774,,,2,,
https://www.realtor.com/realestateandhomes-detail/5391514683,CHNC,3201958,SOLD,PropertyType.MULTI_FAMILY,1309  Effingham Rd,,Charlotte,NC,28208,4,2,,750,1956,,89900,2019-06-10,95500,2017-10-30,7405,127,35.238891,-80.878516,,,,http://ap.rdcpix.com/440254988/192c7c56d117e880c131014081f831efl-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/440254988/192c7c56d117e880c131014081f831efl-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/129660279/192c7c56d117e880c131014081f831efl-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1267009501/192c7c56d117e880c131014081f831efl-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1963533211/192c7c56d117e880c131014081f831efl-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/501321147/192c7c56d117e880c131014081f831efl-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/227621524/192c7c56d117e880c131014081f831efl-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2128056667/192c7c56d117e880c131014081f831efl-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1842525311/192c7c56d117e880c131014081f831efl-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1854264591/192c7c56d117e880c131014081f831efl-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/344895625/192c7c56d117e880c131014081f831efl-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/59493876/192c7c56d117e880c131014081f831efl-m10od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5876190457,CHNC,3320190,SOLD,PropertyType.SINGLE_FAMILY,606  Heather Ln,,Charlotte,NC,28209,3,2,,1398,1983,,394000,2019-06-10,393000,2017-10-30,12763,281,35.183119,-80.861446,1,,,http://ap.rdcpix.com/1408454232/5079ac8dc299085468ff46178c51e0aal-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1408454232/5079ac8dc299085468ff46178c51e0aal-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1983988389/5079ac8dc299085468ff46178c51e0aal-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/255055434/5079ac8dc299085468ff46178c51e0aal-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/662866132/5079ac8dc299085468ff46178c51e0aal-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1671183508/5079ac8dc299085468ff46178c51e0aal-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/957561521/5079ac8dc299085468ff46178c51e0aal-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1858830217/5079ac8dc299085468ff46178c51e0aal-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/475309739/5079ac8dc299085468ff46178c51e0aal-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1931896437/5079ac8dc299085468ff46178c51e0aal-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1861958563/5079ac8dc299085468ff46178c51e0aal-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1387105084/5079ac8dc299085468ff46178c51e0aal-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1830792391/5079ac8dc299085468ff46178c51e0aal-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/195552212/5079ac8dc299085468ff46178c51e0aal-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/232326562/5079ac8dc299085468ff46178c51e0aal-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1070754224/5079ac8dc299085468ff46178c51e0aal-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/480996382/5079ac8dc299085468ff46178c51e0aal-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1867765887/5079ac8dc299085468ff46178c51e0aal-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1987531958/5079ac8dc299085468ff46178c51e0aal-m17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/193825443/5079ac8dc299085468ff46178c51e0aal-m18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1714069152/5079ac8dc299085468ff46178c51e0aal-m19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1459104204/5079ac8dc299085468ff46178c51e0aal-m20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2006534298/5079ac8dc299085468ff46178c51e0aal-m21od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1256635953/5079ac8dc299085468ff46178c51e0aal-m22od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1064363863/5079ac8dc299085468ff46178c51e0aal-m23od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5487947476,CHNC,3267884,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,2607  Colton Dr,Unit 102,Charlotte,NC,28211,3,3,1,2972,2017,,975000,2019-06-10,975000,2017-10-30,4487,328,35.178552,-80.817798,,326,2,,
https://www.realtor.com/realestateandhomes-detail/6887635824,,,SOLD,PropertyType.TOWNHOMES,2607  Colton Dr,,Charlotte,NC,28211,3,3,1,2852,2015,,,,975000,2017-10-30,4500,342,35.178552,-80.817798,1,,,,
https://www.realtor.com/realestateandhomes-detail/6616347682,CHNC,3322210,SOLD,PropertyType.SINGLE_FAMILY,3404  Oakwood Ave,,Charlotte,NC,28205,3,2,1,1659,2005,,425000,2019-06-10,425000,2017-10-30,6970,256,35.24423,-80.797404,,,,http://ap.rdcpix.com/228863925/7980eb30fa9d38a376182603b1787bb4l-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/228863925/7980eb30fa9d38a376182603b1787bb4l-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/685041915/7980eb30fa9d38a376182603b1787bb4l-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/452383214/7980eb30fa9d38a376182603b1787bb4l-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/335951262/7980eb30fa9d38a376182603b1787bb4l-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1702718403/7980eb30fa9d38a376182603b1787bb4l-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/379494110/7980eb30fa9d38a376182603b1787bb4l-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1197544009/7980eb30fa9d38a376182603b1787bb4l-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/162616200/7980eb30fa9d38a376182603b1787bb4l-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1357743477/7980eb30fa9d38a376182603b1787bb4l-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1171282197/7980eb30fa9d38a376182603b1787bb4l-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1535684558/7980eb30fa9d38a376182603b1787bb4l-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/184135720/7980eb30fa9d38a376182603b1787bb4l-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/24006754/7980eb30fa9d38a376182603b1787bb4l-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2129285698/7980eb30fa9d38a376182603b1787bb4l-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1103480044/7980eb30fa9d38a376182603b1787bb4l-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/345003066/7980eb30fa9d38a376182603b1787bb4l-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/695812338/7980eb30fa9d38a376182603b1787bb4l-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1874388176/7980eb30fa9d38a376182603b1787bb4l-m17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/321173647/7980eb30fa9d38a376182603b1787bb4l-m18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1166118672/7980eb30fa9d38a376182603b1787bb4l-m19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/115796073/7980eb30fa9d38a376182603b1787bb4l-m20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/752842725/7980eb30fa9d38a376182603b1787bb4l-m21od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1767153143/7980eb30fa9d38a376182603b1787bb4l-m22od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1073882467/7980eb30fa9d38a376182603b1787bb4l-m23od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/6557840183,,,SOLD,PropertyType.SINGLE_FAMILY,107 S Dwelle St,,Charlotte,NC,28208,4,3,,1013,2021,,,,46000,2017-10-30,8538,45,35.258714,-80.879508,2,,,,
https://www.realtor.com/realestateandhomes-detail/6725429499,,,SOLD,PropertyType.SINGLE_FAMILY,1120  Norland Rd,,Charlotte,NC,28205,3,1,,1145,1953,,,,140000,2017-10-30,12197,122,35.205571,-80.78031,1,,,,
https://www.realtor.com/realestateandhomes-detail/6615517713,CHNC,3324395,SOLD,PropertyType.SINGLE_FAMILY,1921  Kilborne Dr,,Charlotte,NC,28205,2,1,1,1555,1957,,279900,2019-06-10,279900,2017-10-30,10019,180,35.230348,-80.776612,1,,,http://ap.rdcpix.com/194669548/5907994dfd0af9169dcbb70a78cec9bdl-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/194669548/5907994dfd0af9169dcbb70a78cec9bdl-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1769852066/5907994dfd0af9169dcbb70a78cec9bdl-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1180113705/5907994dfd0af9169dcbb70a78cec9bdl-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1370804590/5907994dfd0af9169dcbb70a78cec9bdl-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/829630213/5907994dfd0af9169dcbb70a78cec9bdl-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1732133663/5907994dfd0af9169dcbb70a78cec9bdl-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2119639272/5907994dfd0af9169dcbb70a78cec9bdl-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1099027530/5907994dfd0af9169dcbb70a78cec9bdl-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/645721027/5907994dfd0af9169dcbb70a78cec9bdl-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/149825310/5907994dfd0af9169dcbb70a78cec9bdl-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/280982917/5907994dfd0af9169dcbb70a78cec9bdl-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/101984359/5907994dfd0af9169dcbb70a78cec9bdl-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2057466062/5907994dfd0af9169dcbb70a78cec9bdl-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/793663525/5907994dfd0af9169dcbb70a78cec9bdl-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1328989563/5907994dfd0af9169dcbb70a78cec9bdl-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/999316238/5907994dfd0af9169dcbb70a78cec9bdl-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/95544442/5907994dfd0af9169dcbb70a78cec9bdl-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2060229709/5907994dfd0af9169dcbb70a78cec9bdl-m17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1957939284/5907994dfd0af9169dcbb70a78cec9bdl-m18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/144523783/5907994dfd0af9169dcbb70a78cec9bdl-m19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1400080481/5907994dfd0af9169dcbb70a78cec9bdl-m20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2026909161/5907994dfd0af9169dcbb70a78cec9bdl-m21od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/879403257/5907994dfd0af9169dcbb70a78cec9bdl-m22od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/396090600/5907994dfd0af9169dcbb70a78cec9bdl-m23od-w480_h360_x2.webp?w=1080&q=75"
https://www.realtor.com/realestateandhomes-detail/5654872821,CHNC,3311574,SOLD,PropertyType.SINGLE_FAMILY,4835  Magnasco Ln,Unit 70,Charlotte,NC,28208,4,2,1,1336,2009,,155000,2019-06-10,147000,2017-10-30,6534,110,35.244973,-80.907503,2,13,1,,
https://www.realtor.com/realestateandhomes-detail/5399733123,CHNC,3319149,SOLD,PropertyType.CONDO_TOWNHOME_ROWHOME_COOP,5609  Fairview Rd,Apt 10,Charlotte,NC,28209,3,2,,1360,1998,,224500,2019-06-10,215000,2017-10-30,,158,35.153044,-80.845569,,218,1,http://ap.rdcpix.com/1848501276/f84d477125278f7569ed18b981eb80ebl-m0od-w480_h360_x2.webp?w=1080&q=75,"http://ap.rdcpix.com/1848501276/f84d477125278f7569ed18b981eb80ebl-m0od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/2017773061/f84d477125278f7569ed18b981eb80ebl-m1od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/732255413/f84d477125278f7569ed18b981eb80ebl-m2od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1955257092/f84d477125278f7569ed18b981eb80ebl-m3od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/745603261/f84d477125278f7569ed18b981eb80ebl-m4od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/647477314/f84d477125278f7569ed18b981eb80ebl-m5od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1383694569/f84d477125278f7569ed18b981eb80ebl-m6od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1530844995/f84d477125278f7569ed18b981eb80ebl-m7od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/483149874/f84d477125278f7569ed18b981eb80ebl-m8od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1579205279/f84d477125278f7569ed18b981eb80ebl-m9od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/495126397/f84d477125278f7569ed18b981eb80ebl-m10od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1360131970/f84d477125278f7569ed18b981eb80ebl-m11od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1141705029/f84d477125278f7569ed18b981eb80ebl-m12od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1114562315/f84d477125278f7569ed18b981eb80ebl-m13od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/490233568/f84d477125278f7569ed18b981eb80ebl-m14od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/396746197/f84d477125278f7569ed18b981eb80ebl-m15od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/150894265/f84d477125278f7569ed18b981eb80ebl-m16od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/288114403/f84d477125278f7569ed18b981eb80ebl-m17od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/503733292/f84d477125278f7569ed18b981eb80ebl-m18od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1377958247/f84d477125278f7569ed18b981eb80ebl-m19od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/192520796/f84d477125278f7569ed18b981eb80ebl-m20od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1027401088/f84d477125278f7569ed18b981eb80ebl-m21od-w480_h360_x2.webp?w=1080&q=75, http://ap.rdcpix.com/1468992987/f84d477125278f7569ed18b981eb80ebl-m22od-w480_h360_x2.webp?w=1080&q=75"
