property_url,mls,mls_id,status,style,street,unit,city,state,zip_code,beds,full_baths,half_baths,sqft,year_built,days_on_mls,list_price,list_date,sold_price,last_sold_date,lot_sqft,price_per_sqft,latitude,longitude,stories,hoa_fee,parking_garage,primary_photo,alt_photos
https://www.realtor.com/realestateandhomes-detail/5345431906,CHNC,3816895,SOLD,PropertyType.CONDOS,701  Royal Ct,Apt 304,Charlotte,NC,28202,1,,,855,2009,27,299900,2022-01-05,326000,2022-02-01,,,35.216167,-80.84483,,,,http://ap.rdcpix.com/094274fc09ee4663baa0c7da48f26d57l-m1386449178od-w480_h360_x2.webp?w=1080&q=75,
